"siteName","stateCode","siteVisitName","taxonFamily","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"NSABHC0011","NSW",20120918,"Malvaceae",-31.02532,141.6781,2012-09-18,12,213.547,20.788,40.3697,1.61853,19.357,NA,NA,NA,NA
"NSABHC0011","NSW",20120918,"Poaceae",-31.02532,141.6781,2012-09-18,125,213.547,20.788,40.3697,1.61853,19.357,NA,NA,NA,NA
"NSABHC0011","NSW",20120918,"Thymelaeaceae",-31.02532,141.6781,2012-09-18,2,213.547,20.788,40.3697,1.61853,19.357,NA,NA,NA,NA
"NSABHC0012","NSW",20120919,"Acanthaceae",-31.07957,141.7411,2012-09-19,5,204.072,20.7946,40.7113,1.78068,19.6707,NA,NA,NA,NA
"NSABHC0012","NSW",20120919,"Asteraceae",-31.07957,141.7411,2012-09-19,73,204.072,20.7946,40.7113,1.78068,19.6707,NA,NA,NA,NA
"NSABHC0012","NSW",20120919,"Chenopodiaceae",-31.07957,141.7411,2012-09-19,109,204.072,20.7946,40.7113,1.78068,19.6707,NA,NA,NA,NA
"NSABHC0012","NSW",20120919,"Convolvulaceae",-31.07957,141.7411,2012-09-19,1,204.072,20.7946,40.7113,1.78068,19.6707,NA,NA,NA,NA
"NSABHC0012","NSW",20120919,"Fabaceae",-31.07957,141.7411,2012-09-19,3,204.072,20.7946,40.7113,1.78068,19.6707,NA,NA,NA,NA
"NSABHC0012","NSW",20120919,"Malvaceae",-31.07957,141.7411,2012-09-19,10,204.072,20.7946,40.7113,1.78068,19.6707,NA,NA,NA,NA
"NSABHC0012","NSW",20120919,"Plantaginaceae",-31.07957,141.7411,2012-09-19,1,204.072,20.7946,40.7113,1.78068,19.6707,NA,NA,NA,NA
"NSABHC0012","NSW",20120919,"Poaceae",-31.07957,141.7411,2012-09-19,136,204.072,20.7946,40.7113,1.78068,19.6707,NA,NA,NA,NA
"NSABHC0012","NSW",20160915,"Aizoaceae",-31.07957,141.7411,2016-09-15 09:49:34,15,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Apiaceae",-31.07957,141.7411,2016-09-15 09:49:34,1,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Asphodelaceae",-31.07957,141.7411,2016-09-15 09:49:34,6,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Asteraceae",-31.07957,141.7411,2016-09-15 09:49:34,56,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Brassicaceae",-31.07957,141.7411,2016-09-15 09:49:34,4,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Campanulaceae",-31.07957,141.7411,2016-09-15 09:49:34,6,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Chenopodiaceae",-31.07957,141.7411,2016-09-15 09:49:34,200,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Crassulaceae",-31.07957,141.7411,2016-09-15 09:49:34,1,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Fabaceae",-31.07957,141.7411,2016-09-15 09:49:34,142,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Geraniaceae",-31.07957,141.7411,2016-09-15 09:49:34,1,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Linaceae",-31.07957,141.7411,2016-09-15 09:49:34,1,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Malvaceae",-31.07957,141.7411,2016-09-15 09:49:34,3,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Plantaginaceae",-31.07957,141.7411,2016-09-15 09:49:34,22,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Poaceae",-31.07957,141.7411,2016-09-15 09:49:34,3,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0012","NSW",20160915,"Portulacaceae",-31.07957,141.7411,2016-09-15 09:49:34,1,204.072,20.7946,40.7113,1.78068,19.6707,"WET",NA,NA,NA
"NSABHC0013","NSW",20120920,"Asteraceae",-31.32392,141.6008,2012-09-20,11,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0013","NSW",20120920,"Chenopodiaceae",-31.32392,141.6008,2012-09-20,72,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0013","NSW",20120920,"Euphorbiaceae",-31.32392,141.6008,2012-09-20,3,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0013","NSW",20120920,"Fabaceae",-31.32392,141.6008,2012-09-20,7,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0013","NSW",20120920,"Goodeniaceae",-31.32392,141.6008,2012-09-20,1,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0013","NSW",20120920,"Malvaceae",-31.32392,141.6008,2012-09-20,3,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0013","NSW",20120920,"Poaceae",-31.32392,141.6008,2012-09-20,111,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0013","NSW",20120920,"Solanaceae",-31.32392,141.6008,2012-09-20,1,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0013","NSW",20120920,"Zygophyllaceae",-31.32392,141.6008,2012-09-20,13,217.013,20.5707,39.6239,1.45875,18.805,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Asteraceae",-31.33115,141.5915,2012-09-21,10,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Campanulaceae",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Chenopodiaceae",-31.33115,141.5915,2012-09-21,90,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Fabaceae",-31.33115,141.5915,2012-09-21,17,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Goodeniaceae",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Malvaceae",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Poaceae",-31.33115,141.5915,2012-09-21,131,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Scrophulariaceae",-31.33115,141.5915,2012-09-21,1,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0014","NSW",20120921,"Solanaceae",-31.33115,141.5915,2012-09-21,11,220.428,20.5465,39.4093,1.36737,18.6134,NA,NA,NA,NA
"NSABHC0015","NSW",20130205,"Aizoaceae",-31.83394,141.0592,2013-02-05,2,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NSW",20130205,"Asteraceae",-31.83394,141.0592,2013-02-05,9,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NSW",20130205,"Brassicaceae",-31.83394,141.0592,2013-02-05,3,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NSW",20130205,"Chenopodiaceae",-31.83394,141.0592,2013-02-05,166,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NSW",20130205,"Malvaceae",-31.83394,141.0592,2013-02-05,8,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0015","NSW",20130205,"Poaceae",-31.83394,141.0592,2013-02-05,270,201.12,20.3916,39.4926,1.78057,18.8759,"DRY",7.76,0.138,NA
"NSABHC0016","NSW",20131206,"Asteraceae",-31.83403,141.0614,2013-12-06,2,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NSW",20131206,"Chenopodiaceae",-31.83403,141.0614,2013-12-06,83,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NSW",20131206,"Malvaceae",-31.83403,141.0614,2013-12-06,21,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0016","NSW",20131206,"Poaceae",-31.83403,141.0614,2013-12-06,8,201.391,20.3882,39.4839,1.78025,18.8713,"DRY",8.3,0.163,NA
"NSABHC0017","NSW",20130207,"Asteraceae",-31.84331,141.1926,2013-02-07,2,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NSW",20130207,"Chenopodiaceae",-31.84331,141.1926,2013-02-07,38,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NSW",20130207,"Malvaceae",-31.84331,141.1926,2013-02-07,12,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NSW",20130207,"Poaceae",-31.84331,141.1926,2013-02-07,170,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0017","NSW",20130207,"Solanaceae",-31.84331,141.1926,2013-02-07,2,215.329,20.306,39.1453,1.6763,18.6073,"DRY",9.12,0.075,NA
"NSABHC0018","NSW",20130313,"Brassicaceae",-32.24909,142.0537,2013-03-13 13:40:00,1,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NSW",20130313,"Chenopodiaceae",-32.24909,142.0537,2013-03-13 13:40:00,90,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NSW",20130313,"Malvaceae",-32.24909,142.0537,2013-03-13 13:40:00,3,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0018","NSW",20130313,"Poaceae",-32.24909,142.0537,2013-03-13 13:40:00,167,217.98,20.1669,39.6791,1.75857,18.9468,"DRY",7.95,0.166,NA
"NSABHC0019","NSW",20130313,"Brassicaceae",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NSW",20130313,"Casuarinaceae",-32.51485,141.5496,2013-03-13 13:43:00,1,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NSW",20130313,"Chenopodiaceae",-32.51485,141.5496,2013-03-13 13:43:00,110,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NSW",20130313,"Malvaceae",-32.51485,141.5496,2013-03-13 13:43:00,5,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0019","NSW",20130313,"Poaceae",-32.51485,141.5496,2013-03-13 13:43:00,246,215.5,20.0207,39.1597,1.85586,18.6159,"DRY",7.76,0.1,NA
"NSABHC0020","NSW",20130314,"Asphodelaceae",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NSW",20130314,"Asteraceae",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NSW",20130314,"Chenopodiaceae",-32.26481,141.5007,2013-03-14,54,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NSW",20130314,"Malvaceae",-32.26481,141.5007,2013-03-14,5,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NSW",20130314,"Nyctaginaceae",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NSW",20130314,"Poaceae",-32.26481,141.5007,2013-03-14,252,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0020","NSW",20130314,"Scrophulariaceae",-32.26481,141.5007,2013-03-14,1,221.71,20.1051,39.0239,1.7776,18.547,"WET",8.16,0.142,NA
"NSABHC0021","NSW",20140419,"Aizoaceae",-32.12007,141.8683,2014-04-19,15,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Apiaceae",-32.12007,141.8683,2014-04-19,15,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Asphodelaceae",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Asteraceae",-32.12007,141.8683,2014-04-19,14,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Brassicaceae",-32.12007,141.8683,2014-04-19,20,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Chenopodiaceae",-32.12007,141.8683,2014-04-19,16,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Fabaceae",-32.12007,141.8683,2014-04-19,7,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Geraniaceae",-32.12007,141.8683,2014-04-19,6,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Goodeniaceae",-32.12007,141.8683,2014-04-19,5,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Malvaceae",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Marsileaceae",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Plantaginaceae",-32.12007,141.8683,2014-04-19,10,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Poaceae",-32.12007,141.8683,2014-04-19,106,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Primulaceae",-32.12007,141.8683,2014-04-19,6,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0021","NSW",20140419,"Solanaceae",-32.12007,141.8683,2014-04-19,1,215.448,20.2049,39.5188,1.78752,18.8855,"WET",8.8,0.164,NA
"NSABHC0022","NSW",20140419,"Aizoaceae",-30.66608,142.4724,2014-04-19,4,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Asteraceae",-30.66608,142.4724,2014-04-19,6,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Campanulaceae",-30.66608,142.4724,2014-04-19,1,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Chenopodiaceae",-30.66608,142.4724,2014-04-19,110,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Euphorbiaceae",-30.66608,142.4724,2014-04-19,1,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Fabaceae",-30.66608,142.4724,2014-04-19,1,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Geraniaceae",-30.66608,142.4724,2014-04-19,1,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Malvaceae",-30.66608,142.4724,2014-04-19,1,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Plantaginaceae",-30.66608,142.4724,2014-04-19,7,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Poaceae",-30.66608,142.4724,2014-04-19,1,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Portulacaceae",-30.66608,142.4724,2014-04-19,1,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0022","NSW",20140419,"Thymelaeaceae",-30.66608,142.4724,2014-04-19,2,228.206,20.971,41.4933,2.13124,20.0898,"DRY",7.87,0.258,NA
"NSABHC0023","NSW",20140421,"Aizoaceae",-31.34395,142.1366,2014-04-21,45,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Amaranthaceae",-31.34395,142.1366,2014-04-21,11,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Asteraceae",-31.34395,142.1366,2014-04-21,1,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Chenopodiaceae",-31.34395,142.1366,2014-04-21,18,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Convolvulaceae",-31.34395,142.1366,2014-04-21,1,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Cyperaceae",-31.34395,142.1366,2014-04-21,5,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Euphorbiaceae",-31.34395,142.1366,2014-04-21,1,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Fabaceae",-31.34395,142.1366,2014-04-21,7,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Goodeniaceae",-31.34395,142.1366,2014-04-21,2,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Marsileaceae",-31.34395,142.1366,2014-04-21,1,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Nyctaginaceae",-31.34395,142.1366,2014-04-21,2,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Orchidaceae",-31.34395,142.1366,2014-04-21,2,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Poaceae",-31.34395,142.1366,2014-04-21,41,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Portulacaceae",-31.34395,142.1366,2014-04-21,12,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Sapindaceae",-31.34395,142.1366,2014-04-21,25,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Solanaceae",-31.34395,142.1366,2014-04-21,1,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0023","NSW",20140421,"Zygophyllaceae",-31.34395,142.1366,2014-04-21,7,213.604,20.6834,40.7356,1.89092,19.6545,"WET",7.5,0.116,NA
"NSABHC0024","NSW",20140422,"Aizoaceae",-31.34679,142.1485,2014-04-22,28,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Apiaceae",-31.34679,142.1485,2014-04-22,2,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Asphodelaceae",-31.34679,142.1485,2014-04-22,3,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Asteraceae",-31.34679,142.1485,2014-04-22,9,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Boraginaceae",-31.34679,142.1485,2014-04-22,1,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Campanulaceae",-31.34679,142.1485,2014-04-22,1,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Chenopodiaceae",-31.34679,142.1485,2014-04-22,23,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Convolvulaceae",-31.34679,142.1485,2014-04-22,3,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Euphorbiaceae",-31.34679,142.1485,2014-04-22,15,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Goodeniaceae",-31.34679,142.1485,2014-04-22,3,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Malvaceae",-31.34679,142.1485,2014-04-22,3,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Nyctaginaceae",-31.34679,142.1485,2014-04-22,2,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Orchidaceae",-31.34679,142.1485,2014-04-22,1,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Poaceae",-31.34679,142.1485,2014-04-22,91,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Portulacaceae",-31.34679,142.1485,2014-04-22,21,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Sapindaceae",-31.34679,142.1485,2014-04-22,8,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0024","NSW",20140422,"Zygophyllaceae",-31.34679,142.1485,2014-04-22,8,214.23,20.6825,40.7332,1.88757,19.6478,"WET",7.6,0.097,NA
"NSABHC0025","NSW",20140602,"Aizoaceae",-32.42053,141.5354,2014-06-02,5,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Asteraceae",-32.42053,141.5354,2014-06-02,3,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Brassicaceae",-32.42053,141.5354,2014-06-02,37,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Chenopodiaceae",-32.42053,141.5354,2014-06-02,18,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Convolvulaceae",-32.42053,141.5354,2014-06-02,5,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Euphorbiaceae",-32.42053,141.5354,2014-06-02,2,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Fabaceae",-32.42053,141.5354,2014-06-02,1,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Goodeniaceae",-32.42053,141.5354,2014-06-02,1,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Malvaceae",-32.42053,141.5354,2014-06-02,5,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Poaceae",-32.42053,141.5354,2014-06-02,158,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0025","NSW",20140602,"Zygophyllaceae",-32.42053,141.5354,2014-06-02,1,213.891,20.0527,39.0958,1.8141,18.5752,"WET",NA,NA,NA
"NSABHC0026","NSW",20140604,"Aizoaceae",-31.77803,142.268,2014-06-04,18,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Apiaceae",-31.77803,142.268,2014-06-04,1,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Asteraceae",-31.77803,142.268,2014-06-04,34,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Brassicaceae",-31.77803,142.268,2014-06-04,4,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Campanulaceae",-31.77803,142.268,2014-06-04,5,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Chenopodiaceae",-31.77803,142.268,2014-06-04,58,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Convolvulaceae",-31.77803,142.268,2014-06-04,1,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Crassulaceae",-31.77803,142.268,2014-06-04,1,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Fabaceae",-31.77803,142.268,2014-06-04,42,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Goodeniaceae",-31.77803,142.268,2014-06-04,3,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Lamiaceae",-31.77803,142.268,2014-06-04,85,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Malvaceae",-31.77803,142.268,2014-06-04,1,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Poaceae",-31.77803,142.268,2014-06-04,35,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Scrophulariaceae",-31.77803,142.268,2014-06-04,2,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
"NSABHC0026","NSW",20140604,"Solanaceae",-31.77803,142.268,2014-06-04,7,211.312,20.4453,40.277,1.77454,19.2942,"WET",7.3,0.122,NA
